x,y
-0.2500041245671306,-2.0454299315072686
-1.8163323402401206,-1.140353304614483e-06
-1.8163664691555654,-0.017861754344048752
-1.8163362809768002,-0.035725229020803086
-1.816240612658737,-0.053593088894579664
-1.816644895043852,-0.07148911284336307
-1.816529245208244,-0.08938136296935392
-1.8163473896757971,-0.10728474925224932
-1.8160988994819611,-0.12520077219237832
-1.8168967173795358,-0.14321868793583778
-1.8166224061021856,-0.1611851315279849
-1.8162789930908176,-0.17917073696813798
-1.8158663094818264,-0.19717698680311263
-1.8170348354645345,-0.21540105012500724
-1.8165862603798482,-0.23348281380002864
-1.8160645909576965,-0.2515913809726036
-1.8175414515569697,-0.27003600485489887
-1.8169733664675731,-0.28823928305539853
-1.8163282644055263,-0.3064752557394181
-1.8156046708729066,-0.32474509547390584
-1.8173824924627353,-0.34353789847211064
-1.816596000377486,-0.3619248277194213
-1.81572593432427,-0.380350936941764
-1.8177438197451699,-0.39947062646426257
-1.816795413547718,-0.4180303782577617
-1.8157572676227385,-0.43663403095836895
-1.8179777347996717,-0.4561229790206002
-1.8168443364359763,-0.4748754910270387
-2.9099161970011593,-0.7912230302303681
-2.9137321921082306,-0.8231125522356775
-2.911577366273813,-0.853504692880566
-2.9092570070564143,-0.8839797537807537
-2.913257319722478,-0.9165803325433397
-2.910720898936561,-0.9473346975922432
-2.914889263381538,-0.9804918139407497
-2.9121115577364076,-1.0115384915720391
-2.9091447277321048,-1.0426753832195454
-2.9133595145686177,-1.076627928012019
-2.9101154940273783,-1.108071264118262
-2.9143939718197944,-1.1426362225477151
-2.910844465544253,-1.1743949532636002
-2.9151394233921,-1.209591530466331
-2.911257409278404,-1.2416737667644406
-2.91552184129411,-1.277519168479017
-2.9112778713911514,-1.3099306690893475
-2.9142262995837074,-1.345868057937342
-2.8615727785819587,-1.3558467285355382
-2.856069826125149,-1.387789343575745
-2.851115617622295,-1.4202032678176593
-2.8549176794942497,-1.4573080636632714
-2.849521367506338,-1.4900524236029287
-2.8531017152099736,-1.5278355855557286
-2.856631732830962,-1.5660619529222222
-2.8505430037382764,-1.5993756261495355
-2.853771474232846,-1.6382873244517537
-2.856900962607169,-1.677646557338894
-2.8500418615325964,-1.711526460442009
-2.8527905640772353,-1.7515722252010728
-2.8553913173461787,-1.7920660039600331
-2.857825450429301,-1.833007284924836
-2.849827461840642,-1.8676795932770274
-2.851773698032101,-1.909301160833536
-2.853506007170242,-1.9513666207993619
-2.8550071369456855,-1.9938744881030057
-2.8562591257743173,-2.036822278933909
-2.857243917603789,-2.0802068959062168
-2.8579452922851063,-2.1240260437110208
-2.858344823249554,-2.1682752907892877
-2.858426684413452,-2.212951608662645
-2.8581740121722676,-2.2580506877847144
-2.8575695140696715,-2.3035673337978215
-2.850903818778551,-2.3448141441229744
-2.796551039797421,-2.3465871577648136
-2.7437977520292014,-2.348681020166837
-2.6925446123113637,-2.3510740594469173
-2.62982160917594,-2.342276113755738
-2.58193921750477,-2.3455602122639636
-2.535258867035075,-2.3490671173037945
-2.489708458976226,-2.352779839373607
-2.434922408325159,-2.3467567667747
-2.39193267816577,-2.3511257636382994
-2.3406388245815055,-2.3464017709958274
-2.2994498447595304,-2.3508958673324356
-2.2497601495820825,-2.345799380147554
-2.209309686832429,-2.3494351974617738
-2.1691565636448606,-2.3526664330754232
-2.1210587551883098,-2.346380502321458
-2.081685877502804,-2.3488446736693547
-2.0426281773397896,-2.350943882891758
-2.0038912276212053,-2.3526908182405273
-1.9579502946448912,-2.345079483125345
-1.9200408328301495,-2.346186497157048
-1.8824665106968472,-2.3469836699706046
-1.8452319504521864,-2.3474847529719445
-1.808340540015062,-2.3477024875165586
-1.7717964967028468,-2.3476512189913867
-1.7356025221585698,-2.3473438791428665
-1.6997622525541993,-2.3467952052397
-1.6642781018514605,-2.3460188781018907
-1.6291524047550654,-2.3450290398161244
-1.6001789661524863,-2.3523542385992835
-1.5656018405626613,-2.350901686568403
-1.5313888912995597,-2.349274076898648
-1.4975413101602015,-2.347486199502015
-1.464059897276477,-2.3455528979467335
-1.435912506835588,-2.3516243552912095
-1.4029923425840736,-2.3493398377741674
-1.3704392525293199,-2.3469492047386775
-1.3427514583297442,-2.3523489614604918
-1.310761119415744,-2.3496712121024284
-1.2791365551159952,-2.346928061543683
-1.251914257565444,-2.351720401326106
-1.2208494540833479,-2.348755199340847
-1.1901458847143203,-2.3457649226723376
-1.1633893973640468,-2.3500136798185545
-1.1332377906333237,-2.346866689765535
-1.106750997457224,-2.3507677273041248
-1.0771443500357336,-2.347503845820603
-1.050925492522377,-2.351081009259493
-1.0218548384757746,-2.3477397877777935
-0.9959010528198818,-2.3510171511857827
-0.9673554643156389,-2.3476377940264115
-0.9416622165121195,-2.3506382930081697
-0.9136288201789675,-2.3472595752043994
-0.8881905822895273,-2.3500064810500416
-0.8606543170090076,-2.3466660013315863
-0.8354638859069421,-2.3491810897850463
-0.8103466335322177,-2.3515420804125053
-0.7834571081039713,-2.3482213410547366
-0.758577109500622,-2.3503803713489804
-0.7321416366914375,-2.347183703157659
-0.7074889181056812,-2.3491616145705256
-0.6829032865450404,-2.351002809528296
-0.6570490387984355,-2.3479392285542815
-0.6326759966848459,-2.3496264215796487
-0.6083656734251831,-2.351186409704445
-0.5830481590591753,-2.348316051499483
-0.558933361620464,-2.3497467269413406
-0.5348761980983479,-2.3510594185185716
-0.5100461783128292,-2.348437711017679
-0.48616546569275193,-2.349643889352657
-0.46233641599479075,-2.3507400327363763
-0.43794029545068897,-2.348417389768842
-0.41426674006763453,-2.3494275580239807
-0.3906381531824599,-2.350334539537098
-0.36661825218243593,-2.3483551371907336
-0.3431224616226929,-2.349193820129193
-0.31966449353433946,-2.3499361928602114
-0.2962424845049517,-2.35058229952094
-0.27261025310289855,-2.349026712090992
-0.2492908368246541,-2.3496236816952294
-0.22599952324532513,-2.350129391206935
-0.20273453326877972,-2.350545275883904
-0.17938632160832751,-2.3494618069522346
-0.15619170428923715,-2.349841725647615
-0.13301502432409176,-2.350135138367562
-0.10981491066706328,-2.3494989355461406
-0.08668184640024376,-2.349763465582655
-0.0635580804256991,-2.349943777736289
-0.040441612139317434,-2.3500396210402226
-0.01732951380306431,-2.349922894202315
0.0057773997809735375,-2.349994233361128
0.028885804888415446,-2.349981882270111
0.05199769540179507,-2.349885541975584
0.07513385503690154,-2.350292969121805
0.09827046086363919,-2.3501714137535052
0.12141929433932956,-2.3499644179901518
0.14458235437315525,-2.349672350569666
0.16785431540677917,-2.3505930257083336
0.1910759069916844,-2.3502690009122675
0.21432022887679847,-2.349856713190167
0.2375891763467496,-2.3493555371515433
0.2611065634719412,-2.3507628459770116
0.28446679489623256,-2.3502179651980604
0.30785977492466116,-2.349580009917087
0.33164637726835294,-2.351393991932154
0.35515578268562725,-2.350699511935841
0.3787056339571766,-2.349906785958998
0.4022975327811149,-2.349014244930739
0.42651527770022857,-2.351229928702806
0.4502529774211695,-2.3502601983355973
0.4740398049078543,-2.3491845756356105
0.49866609605019496,-2.351721780875955
0.5226206183262817,-2.3505498903558535
0.5466304293105683,-2.3492637358340103
0.5717211981195033,-2.352075929550562
0.5959188878953974,-2.350672328725483
0.6201774954753377,-2.3491461860687584
0.6457842195712855,-2.3521800310836487
0.6702487676859789,-2.3505123678264277
0.6947790075439318,-2.348712869336777
0.7209487913059887,-2.3519108499774632
0.7457007931448754,-2.349943482454099
0.7723125860580088,-2.3532891380761254
0.79729742228119,-2.3511343081243528
0.8223546298934277,-2.3488301187719456
0.8495996154112455,-2.352229656836093
0.8749014735402629,-2.3497087660747895
0.9026349724417294,-2.353172100033675
0.9281893861266571,-2.350412523064644
0.9564278925563142,-2.3539026103654073
0.9822415461854012,-2.3508819329171593
1.0081323146619323,-2.347683761009132
1.0370775514264756,-2.3510554838045055
1.0632335085560756,-2.34756474238312
1.0927140916496239,-2.3508715150124937
1.1225460723819303,-2.3542104659232597
1.1491639472157762,-2.3502661775085483
1.1795467089828426,-2.3534760955899103
1.2064372440616202,-2.3491763949667317
1.2373770325484617,-2.352216862738348
1.2645399886121609,-2.347536995836923
1.2960412764182117,-2.350367860435823
1.3279094958406188,-2.3531410978424256
1.3555410732102788,-2.34786526969216
1.387974790553101,-2.350363661909593
1.4207774649683886,-2.3527637912966965
1.4539498387860517,-2.355051061798151
1.4822404783524692,-2.3488884389302194
1.5159765328930404,-2.3508112475728575
1.550080386696926,-2.3525810138084937
1.584551455741433,-2.354183473553747
1.6134823541997234,-2.3470127545902195
1.648507009270929,-2.3481633937315753
1.6838934519309374,-2.349107664027797
1.719639834761901,-2.3498317214260016
1.755742815476441,-2.350320258977198
1.7922000860738416,-2.3505599832654163
1.8290082726757066,-2.350536729056996
1.8661642257204292,-2.350237182722551
1.9036637085344368,-2.349647193277916
1.9415031771310334,-2.348754021518584
1.9796781556760665,-2.3475442902335004
2.0260053787420653,-2.3550967810113863
2.065008159508996,-2.3532310289236578
2.1043315753344,-2.3510063070418585
2.1439699080215386,-2.3484099378189542
2.192456018336639,-2.354599787381609
2.232874138076612,-2.351221079795285
2.27358904420389,-2.347431319930913
2.3236666189175055,-2.3524035306491915
2.365167128738199,-2.3477885458050003
2.417241844581345,-2.3527465824543405
2.4608456084105317,-2.348511938669319
2.5166118199458927,-2.354887336421017
2.56287029961805,-2.35133677892593
2.610301534166558,-2.3480030214314787
2.6722605669922532,-2.3566148865589764
2.722979327636499,-2.354152865470714
2.7751590840864315,-2.3519815212114006
2.828898273704878,-2.350123874798085
2.8843018630678716,-2.3486033167356757
2.941482946031132,-2.3474445108253486
3.0005653425338985,-2.346674940076534
3.061681946516981,-2.3463229669712637
3.12497774121179,-2.346419576680091
3.1906104321230724,-2.346998108747924
3.2587506939306548,-2.34809367884247
3.3295845436055167,-2.3497441041938445
3.403316177648913,-2.351990965167961
3.4801679305616693,-2.354878501805282
3.560384566463112,-2.3584554184123077
3.6442324998514914,-2.362773069508441
3.6991936889654196,-2.3470693821778976
3.789078151082219,-2.3521657488034204
6.233062453022597,-3.7849359946833196
6.248416973024086,-3.710661638525005
6.241855650563156,-3.6242244290322274
6.23505787514274,-3.5387627375120028
6.228062296530162,-3.454272894908376
6.241205454806121,-3.3817484778122284
6.233582966752298,-3.2987467180276138
6.2456767008072225,-3.2269401706386494
6.237535257163027,-3.145418872882071
6.229371295756098,-3.064850291202719
