x,y
-6.000002993861021,-0.03276656315861817
-1.2174295186994062,-7.643423750306361e-07
-1.2155886847354458,-0.01195383576985105
-1.2137100455150054,-0.023872269576399405
-1.2117937198596642,-0.03575724939619274
-1.2083745328920303,-0.047552289153835546
-1.206461560221395,-0.05936330444840127
-1.2045102784030053,-0.07114585234341606
-1.2025214820587142,-0.08290111192436725
-1.1994155503820938,-0.09454512178508216
-1.1974259846241058,-0.10624511961227377
-1.1953970157288236,-0.11792250259590858
-1.1933281016999362,-0.12957828345183398
-1.1905160836462405,-0.14113015865353587
-1.1884402878261255,-0.15274825560826305
-1.1863232124291745,-0.16434916289927481
-1.183749117921162,-0.17587212785717413
-1.1816183357216685,-0.18744843937678338
-1.1794437371281792,-0.19901155977712037
-1.177224546279096,-0.21056230125902314
-1.1748909705702237,-0.2220884027646861
-1.1726477608443822,-0.23362945791523063
-1.1703572245630303,-0.24516170557687947
-1.1682116327414196,-0.25672827364610484
-1.1658874597905198,-0.2682615621923525
-1.163512455503481,-0.2797891230152622
-1.1615287331279047,-0.2914226812743138
-1.1591095147173762,-0.3029608475073248
-1.1566361539403824,-0.3144960544010963
-1.154785724244784,-0.3262203119912341
-1.152256812884474,-0.33777450278064003
-1.1496695206292364,-0.34932787901174334
-1.1479222345616695,-0.3611637517789399
-1.1452672763424638,-0.3727432023085998
-1.1436062864882257,-0.38467897095071074
-1.1408743995744886,-0.39628920332838186
-1.1380764999538642,-0.40790144931965344
-1.1364635640270722,-0.4199785182985878
-1.1335756601238585,-0.4316263795251694
-1.1320069136777877,-0.44382198022974223
-1.12901942193798,-0.4555086082253588
-1.1274763669239432,-0.4678286922706527
-1.1243793551989723,-0.4795564778272653
-1.1228442378592565,-0.4920062737189795
-1.1196275704828824,-0.5037768833219252
-1.1180818798658005,-0.5163602732172428
-1.1147356876138037,-0.5281748367699959
-1.1131611912637456,-0.5408947725251502
-1.1096753548075182,-0.5527536503162376
-1.1080541323305142,-0.5656121833631036
-1.1044186381225967,-0.5775151178623898
-1.1027327962302504,-0.5905132643740879
-1.10103696549015,-0.6036102170951745
-1.0971696867790033,-0.6155972572535077
