x,y
-5.000004630996231,0.7602674112568248
-1.813192009925485,-1.1383817017461433e-06
-1.8104500405494464,-0.017803573466923368
-1.8076520141618686,-0.03555441955997222
-1.804797925099314,-0.0532554414665402
-1.799705015047523,-0.07082248999598409
-1.7968558569042774,-0.08841334427905626
-1.793950283389827,-0.10596183715651021
-1.7909875790175818,-0.12346961277489982
-1.7863614440152182,-0.14081171469120168
-1.7833981717829477,-0.158237214249923
-1.7803759998515583,-0.17562900919255361
-1.7772949436980499,-0.1929886907581819
-1.7731060030093937,-0.21019349083284666
-1.7700144864897214,-0.22749702108063868
-1.7668616656729683,-0.24477497588331731
-1.7630275855461726,-0.2619367636661267
-1.7598540721686315,-0.27917804707846977
-1.756615098081173,-0.29639964976064076
-1.7533099706837842,-0.3136028580226722
-1.749834059327097,-0.3307692892988951
-1.7464929114803396,-0.3479580192675549
-1.743081630949488,-0.36513370160367714
-1.7398860044045568,-0.3823604539903362
-1.7364241297899714,-0.3995375760964521
-1.7328871057595092,-0.4167062942141907
-1.7299323198639127,-0.4340327541620276
-1.7263293935024553,-0.4512172572924092
-1.7226454375579978,-0.4683972495571543
-1.7198893579365362,-0.4858588317788467
-1.7161227699856108,-0.5030671191184718
-1.7122690436852235,-0.520274133214082
-1.709666896073395,-0.5379020389076278
-1.7057125266378137,-0.5551479226991843
-1.7032384339190683,-0.572924454670207
-1.6991696229599866,-0.5902162205180026
-1.6950025987660118,-0.6075110211530274
-1.6925997410034461,-0.6254978635481069
-1.6882987181020697,-0.6428457216272261
-1.6859623291700119,-0.6610093370312828
-1.6815125322922921,-0.6784147539138047
-1.6792147655363154,-0.6967639152789611
-1.674602119003396,-0.7142307355947775
-1.6723157041438887,-0.7327728907851412
-1.667524669351273,-0.7503034070748185
-1.6652226349187467,-0.7690445844962503
-1.660238677086579,-0.7866405480805199
-1.6578937539413552,-0.8055850958035305
-1.6527017455439226,-0.823247014341308
-1.6502870835132049,-0.8423979057039497
-1.644872322612618,-0.8601254999435824
-1.6423615369416558,-0.8794843825968514
-1.6398355789914758,-0.8989902617799902
-1.6340757391431913,-0.9168431786647293
-1.6314107845448111,-0.9365569855281207
-1.6287034289820288,-0.9564170184129209
-1.6225601571225223,-0.9743908256423971
-1.6196721572743007,-0.9944553239683113
-1.616716342265516,-1.0146638667072019
-1.6136824061184352,-1.0350147891382928
-1.606974835791422,-1.0531564271539642
-1.603705263295828,-1.07370241999164
-1.600333235020133,-1.0943859410588714
-1.5968497412865,-1.11520490414298
-1.5932461502838997,-1.1361571593558355
-1.5895131436738388,-1.1572397379978951
-1.5856425679304758,-1.1784501681654893
-1.6027538282517595,-1.2158125551365
-1.6773207103678447,-1.298556854542295
-1.7589559679917852,-1.3896325823381988
-1.8487356349564843,-1.4903179070694337
-1.947969879283147,-1.6021681598594277
-2.0582611065013405,-1.7270877631443886
-4.91709867713319,-4.209018805678822
-4.825254071398536,-4.213311685026168
-4.712854669115844,-4.197549704723613
-4.627049365393272,-4.203438569764716
-4.614416724774311,-4.275529704144426
-4.607985651210822,-4.354556334178085
-4.618778196135607,-4.451537736460479
-4.610707953124566,-4.532048228680079
-4.619873848229978,-4.631248557197747
-4.610913299580983,-4.714074127477519
-4.621740166741744,-4.819036029400643
-4.61398447181919,-4.906626528296341
-4.606599337342203,-4.996315993614409
-4.621499974576494,-5.1124455677149205
-4.61567606845765,-5.208041360104417
-5.645779827385211,-6.497957727495409
-5.639903114511631,-6.621591077590112
-5.665882787953855,-6.786150555590808
-5.662558492960843,-6.919341530858966
-5.660113829478772,-7.056802685453325
-5.576761630743721,-7.094697713163765
-5.4652679411998175,-7.0953577916206205
-5.354822084720957,-7.095202309108932
-5.245434923383419,-7.094273834963557
-5.137116200795346,-7.092615247026313
-5.029874534237146,-7.0902697083359705
-4.923715230740005,-7.0872775107901465
-4.836150988179347,-7.109417456538241
-4.731650028458066,-7.105027436704965
-4.6282494776201695,-7.100108000630565
