x,y
2.0086797802940946,2.6076093643918266
-7.565632343290745,-4.749953327940665e-06
-7.56341556668148,-0.0743769900777927
-7.560930806593451,-0.14871474379773542
-7.558176463680072,-0.22302442764230593
-7.555147407956377,-0.2973122524215706
-7.552314106488081,-0.37160763042556905
-4.919365980407411,-0.29056828483798897
-3.510514054912359,-0.2420127398307419
-2.2332901146419735,-0.1760413109559745
-1.8890391251529328,-0.16761051654240006
-1.6366125319653764,-0.1614471535479927
-1.443574091331789,-0.1567514018347903
-1.1691613264351248,-0.13859865125551563
-1.0671632673584333,-0.13716072166855375
-0.9814543944146874,-0.1359673371100783
-0.8466933210086239,-0.12579503017476504
-0.8340495674283261,-0.13231115754634612
-0.8334949036566132,-0.14063843456142439
-0.8329047456697568,-0.14897611550159331
-0.8332038176556567,-0.15749964011620035
-0.832585319696986,-0.1658779928671176
-0.8319289010690528,-0.17426910692240852
-0.832338205057647,-0.1829161296508386
-0.8316466857001933,-0.1913553810228917
-0.8309145974212059,-0.199809521087128
-0.8314165867885429,-0.2085989300715599
-0.8306415657667492,-0.21710793462071223
-0.8298229518565825,-0.22563365611673403
-0.8303982874033847,-0.2345827305501887
-0.8295283555117339,-0.24316933924131226
-0.8286115683515871,-0.25177419815255137
-0.8292394606349702,-0.2608985397346451
-0.8282619562008351,-0.2695694012061921
-0.8289373636696321,-0.27883265054289486
-0.827892390932043,-0.28757312475979324
-0.8267946190079029,-0.2963339664747369
-0.8274830933722105,-0.3057952181415597
-0.826307489029524,-0.3146292941975991
-0.82701344362209,-0.3242442601631051
-7.446545812919534,-3.004346651102765
-7.452953917866339,-3.0924867139002763
-7.440742888422326,-3.1735343018270177
-7.447070307082133,-3.263146559754625
-7.433948517057623,-3.3449081761033623
-7.4400721022437475,-3.436025332895727
-7.425965483732042,-3.5185095003333475
-7.431763737444988,-3.611159091579882
-7.416599395622445,-3.6943709447116695
-7.4219458149659445,-3.7885721055669146
-7.38303036240517,-3.860684257533072
-7.159428016347119,-3.833872741825743
-6.949349559659401,-3.8097707232825813
-6.830216425029003,-3.8322809574145973
-6.746554207677742,-3.8730481196418554
-7.346907690432382,-4.314295299439583
-7.32703427893917,-4.400080298549186
-7.329628722353764,-4.500286229481267
-7.331841022271433,-4.601520976348638
-7.333623161297561,-4.7037808686085425
-7.310871313924261,-4.791295383641117
-7.311414769903741,-4.8950913311058715
-7.311408024816943,-4.999897506723974
-7.310807894133032,-5.105708199079443
-7.366813489120575,-5.2533363321242375
-7.364880899421012,-5.361976952724428
-7.362218866960864,-5.471603901984535
-7.358784394159517,-5.582206262280915
-7.354535591576134,-5.693772541759194
-7.349432421690335,-5.806291311847847
-7.343432209014594,-5.919747698649461
-7.336494936149669,-6.034127486609036
-7.32858317836465,-6.149417237958752
-7.3196576878046065,-6.26560068895413
-7.3096803787359015,-6.382661161012833
-7.324825312728716,-6.523926682925837
-4.131204819313731,-3.752989066202726
-4.053383186275932,-3.755698986213679
-3.9775883273216026,-3.758829509579706
-3.8858899346331155,-3.7451864863794784
-3.814664815589597,-3.7495857677962934
-3.7292299630347916,-3.738411795027814
-3.661230939083809,-3.7431443454431568
-3.5786346889830747,-3.7314017837636824
-3.512016868264141,-3.7347666076680186
-3.445957138187691,-3.7374838795445084
-3.366281797740582,-3.7238845723709733
-3.3016602543373006,-3.7253877669425317
-3.2376222178342617,-3.7263111478490796
-3.174174184866314,-3.7266745606227745
-3.0984057455271863,-3.711027682421995
-3.0364578588620508,-3.7103879802116455
-2.9751202291697036,-3.7092604592873792
-2.914397478111943,-3.7076659345136074
-2.8542948942963053,-3.705626830325572
-2.7948163455093344,-3.703164563538726
-2.7359668830911508,-3.700302940660767
-2.677749828965121,-3.697064368857311
-2.6201679516247522,-3.6934713444050686
-2.5632237356675867,-3.689546833152272
-2.516832173291144,-3.699886672626271
-2.4608711053747254,-3.695234562303355
-2.4055537434016596,-3.690313467772538
-2.350880392287218,-3.685146606729507
-2.296852037413021,-3.6797592520161775
-2.251974046192779,-3.6881056396544074
-2.1989394560280706,-3.682169822384922
-2.1465479857494985,-3.6760761768828667
-2.1025091680058874,-3.6833586939253546
-2.051109894706953,-3.6768208951754495
-2.0003478837428266,-3.6701887397626876
-1.9571531905618083,-3.6765114375447383
-1.9073739364880622,-3.669538807941922
-1.8582222252333118,-3.662536307915522
-1.815868357728866,-3.6680027264140205
-1.7676825069392474,-3.6607631936616807
-1.7258183239174225,-3.665682731143846
-1.6785846639929134,-3.6582691578228355
-1.6372062407568428,-3.662680683143271
-1.590908034245175,-3.655155262819947
-1.5500094426472697,-3.659097230438129
-1.504627099636907,-3.6515216746337456
-1.464199887381509,-3.6550307143526846
-1.4197108046198579,-3.6474656956556233
-1.3797448904489162,-3.650578490026919
-1.336123158812395,-3.64308262726578
-1.2966064056610562,-3.6458347278129812
-1.2572278270366493,-3.6483450632175844
-1.2147415319613035,-3.640891070757264
-1.1757938423553402,-3.6430874768212647
-1.134102497094203,-3.6358359714649073
-1.0955689769838197,-3.637751095431642
-1.0571637725777379,-3.6394538559566185
-1.016498949722457,-3.6324195286887107
-0.9784837664071069,-3.6338842040535657
-0.9405893996955459,-3.6351508809252375
-0.9008785245951262,-3.6284266863506094
-0.863346482206176,-3.629494515945187
-0.8259270476231361,-3.630379462064923
-0.7870904669518433,-3.624050160882716
-0.7500024802956834,-3.624771542164192
-0.7130174001953274,-3.6253223598455526
-0.674969226248827,-3.619464764826704
-0.6382822302536829,-3.6198847662985956
-0.6016875176402151,-3.620145506006432
-0.5643360035663929,-3.614826444640167
-0.5280033266838673,-3.6149838345976764
-0.4917514025357645,-3.6149914741295057
-0.45557769157593897,-3.6148524060096876
-0.4189721287288311,-3.6101970149822864
-0.3830127256442643,-3.6099833512829704
-0.3471190027994128,-3.6096296089961646
-0.31128823476987505,-3.609138896462725
-0.2752659264653673,-3.6052179184417836
-0.2395991454276027,-3.6046733206309494
-0.20398218335476342,-3.603996609698306
-0.16829893326718132,-3.6007693505631653
-0.13280442484476007,-3.600050051161083
-0.09734632330139788,-3.5992022602861486
-0.061921529641552786,-3.5982256976247644
-0.026517250024515434,-3.5958015690478904
0.008837695704936198,-3.594789131816114
0.04417287272210353,-3.5936492331012633
0.07949136752743403,-3.592382581981433
0.11478916445563808,-3.590766985388252
0.15009039873035476,-3.5894628098305885
0.1853883408361213,-3.5880294548376406
0.22068600401551094,-3.586466716779584
0.2560482272031487,-3.585640176424064
0.2913802835634152,-3.584031386887121
0.32672500442412056,-3.582288750981365
0.36208525398434827,-3.580411403621962
0.39767853969866535,-3.580331046969167
0.4331228646175631,-3.57839001185908
0.4685950098765574,-3.576308298875013
0.5044875799410311,-3.5768491555626887
0.5400815915697328,-3.574683549028079
0.5757150918507677,-3.5723704107135315
0.6113903256486124,-3.569906517281162
0.6477935494039637,-3.5710598438392185
0.6836348830354547,-3.5684824673332582
0.7195283166480722,-3.56574449171262
0.756439499006957,-3.5673875962694104
0.7925315525614388,-3.564507194421118
0.8286850587199027,-3.5614551486523074
0.8661868038210209,-3.563515116219123
0.9025686243590035,-3.5602883767445714
0.9390201405554002,-3.556877825979076
0.9771882846392538,-3.55927367079866
1.0138945866305755,-3.5556525881804855
1.0506775505097605,-3.5518342632847575
1.0895805007727275,-3.5544774227988487
1.1266414016038782,-3.55041008820225
1.166128986520374,-3.553274577047998
1.2034832768030088,-3.5489275924782158
1.240923834692927,-3.544358081143723
1.2812475038439872,-3.5473043085480094
1.3189982443649284,-3.5424122955016393
1.3599727472798413,-3.5454530606630863
1.3980451496042066,-3.540207285877236
1.4396936505757432,-3.5432871297374957
1.4780964618681272,-3.537653524033152
1.5165919591087027,-3.5317569556040866
1.5591787119361815,-3.5346591543580317
1.5980122128966194,-3.5283285362106125
1.6413144241127728,-3.5311334925687756
1.6850908215608726,-3.533982743115505
1.7245195879551438,-3.52698156763607
1.720264992379683,-3.4323376147918467
1.7303867343214496,-3.369411621234643
1.7179446967376253,-3.265761670552016
1.7279961167819586,-3.207913430448534
1.7169391567146792,-3.113665193919176
1.7070081273886442,-3.024928273719773
1.7170770655622842,-2.974063779617567
1.708259021119371,-2.892725397965083
1.7003686961532363,-2.815758272357394
1.6933307900763643,-2.7427909607077297
1.70340265775245,-2.69936145185093
1.6971840562868796,-2.631808133010209
1.6916843403736486,-2.5674955277647364
1.6868438948200999,-2.506160342891713
1.6968112875600048,-2.4682251551559404
1.6925885996515866,-2.410954013539197
1.6889231404217673,-2.3561243073717875
1.6857752818379255,-2.303556914874032
1.6831080288784397,-2.2530879029948996
1.680887269279909,-2.2045676608604095
1.6790818329878134,-2.1578598514245098
1.677663200608093,-2.1128400061534296
1.6766037854403395,-2.0693924883044854
1.6758791446967023,-2.027412536353447
1.6754658570523036,-1.9868029027481502
1.6658824122887834,-1.9364777349015527
1.6663407644708241,-1.8989197566393585
1.6670354416222557,-1.862449284729965
1.667949437017803,-1.8269981397671684
1.6609476740145355,-1.7837835775851412
1.6625057283497042,-1.750621966154959
1.6642279721381337,-1.7182792445545518
1.6588542382728064,-1.6793693790562922
1.6610435041957619,-1.6488386236431063
1.6560583226852799,-1.6118724602492878
1.657771706506095,-1.5820970771232037
1.6522108206196773,-1.5460351523973634
1.653346781737275,-1.5168832760663113
1.6542079300706396,-1.4879833486830947
1.6478801341390825,-1.4532336042917866
1.6482333859139464,-1.4249808322201838
1.6483426633333171,-1.3969907192043347
1.6482169807583602,-1.3692659482784706
1.6478659627230243,-1.3418094392764504
1.6472989300225358,-1.3146235765831786
1.6465260072129706,-1.2877111071502356
1.645556443696228,-1.2610737969318986
1.6444004796392926,-1.234713907380202
1.643067840161083,-1.2086330172363233
1.6415686765208486,-1.1828327462740318
1.6399131853798294,-1.1573144601888634
1.6381117997798282,-1.1320794048817413
1.6361744994588725,-1.107128227963378
1.634112180501352,-1.082461923551565
1.6319351789218524,-1.0580808145740226
1.6359295749825171,-1.0379667948435074
1.6334824355465147,-1.0140253863771866
1.6309486426198279,-0.9903697050136566
1.6344440771810553,-0.9706248740590836
1.6316859751606871,-0.947409953505268
1.62886931319371,-0.9244793144241198
1.626004889569848,-0.901831797693935
1.6289170012040952,-0.8826159672507577
1.6258917707431504,-0.8604048700744913
1.628527505971332,-0.8414077576781489
1.6253699815729659,-0.8196297423063958
1.6222103588987176,-0.7981273959781424
1.624485045579085,-0.7795015678005299
1.6212388289383788,-0.7584234519764353
1.6232823797315572,-0.7400133867867783
1.6199770449330715,-0.7193524503063506
1.621806559154851,-0.7011558292356341
1.6184699420665127,-0.6809040044100086
1.62010198223467,-0.6629174850101782
1.6167604786030134,-0.6430649352254003
1.6182113509326124,-0.6252843273741873
1.619547469116848,-0.607566850772433
1.616177445861063,-0.5882405331833218
1.6173540742868249,-0.5707224946772083
1.6140411526186038,-0.5517677719801246
1.6150735016752493,-0.5344428806632443
1.611842020327408,-0.5158455591904633
1.612745030393141,-0.4987067749349654
1.6135516502736886,-0.4816254259197203
1.6104056751116833,-0.4634906409388369
1.6111023751520255,-0.4465850668841143
1.611709651882992,-0.42973389307729726
1.6086910806470536,-0.4120302587060186
1.609206141097523,-0.3953429176579692
1.6096386075470468,-0.37870647062189544
1.606785791046093,-0.3613994087752578
1.6071419211486442,-0.34491339527903553
1.6074215348175267,-0.3284741918128104
1.604769772255466,-0.31152637925485743
1.6049873583658503,-0.29522298747140063
1.605133244694247,-0.27896173341936076
1.6027135557946863,-0.262333164395741
1.6028107753535532,-0.24619214429411343
1.6028406368480879,-0.23008823031724715
