x,y
-5.250000178860048,-0.38600881891125655
-0.7245230674742225,-4.548794600851658e-07
-0.7234276035636461,-0.007114030323718244
-0.7223097178339646,-0.014206994797071743
-0.7211693361932825,-0.021280050712043898
-0.7191346058204537,-0.028299584098864208
-0.7179962204136984,-0.03532862515520032
-0.7168352686736936,-0.04234073971309694
-0.7156515236894996,-0.04933658811870639
-0.7138032971620305,-0.056266253709382354
-0.7126192754828214,-0.06322922763819239
-0.7114118236051676,-0.07017874523025516
-0.7101807458050733,-0.07711542353764513
-0.7085072352961874,-0.08399024582539058
-0.707272088686824,-0.09090450643081115
-0.7060121356170983,-0.09780850806063676
-0.7044804801411484,-0.1046661654910894
-0.7032124716879761,-0.11155554749215656
-0.7019182544922266,-0.11843705830569057
-0.7005976691439132,-0.1253112313516747
-0.6992089567859604,-0.13217073269019122
-0.697874101721338,-0.13903915013732046
-0.6965110409352785,-0.14590232038989248
-0.6952341717947289,-0.15278590257296956
-0.693851152481661,-0.15964970935285472
-0.6924377945230666,-0.16651008964781258
-0.6912572749438666,-0.17343354733208663
-0.6898177199600716,-0.1803002722444487
-0.6883457656111589,-0.18716519158674824
-0.6872446189709267,-0.19414264422225358
-0.6857396731326737,-0.20101888271722496
-0.6841998397379006,-0.20789459453095757
-0.6831602994009429,-0.2149385466797605
-0.6815802385010116,-0.22182979115624146
-0.6805918626890289,-0.22893313937666832
-0.67896607979371,-0.23584272462314668
-0.6773011285726332,-0.24275355126110915
-0.6763410881730038,-0.24994090181723258
-0.6746226838475519,-0.25687297003435655
-0.6736890726965061,-0.26413091182622256
-0.6719112400259353,-0.27108599537626155
-0.6709931904109211,-0.27841813451831754
-0.6691501033235318,-0.28539768646925867
-0.668236556778905,-0.2928069336584163
-0.6663223325267184,-0.2998120060792462
-0.6654026132732479,-0.3073008170300383
-0.6634111139353023,-0.3143319629106315
-0.6624742966934757,-0.3219020630848387
-0.6603997448684106,-0.3289596079271713
-0.6594351140549424,-0.3366121958883306
-0.6572716189084824,-0.34369602554588546
-0.6562683712699746,-0.3514316247316737
-0.6552593131378309,-0.35922610107889197
-0.6529578523779107,-0.3663599786520049
-0.6518929868802588,-0.3742374002080945
-0.6508114405816563,-0.3821734064495505
-0.6483567345024714,-0.38935558171416806
-0.6472028049887771,-0.39737317963867086
-0.6460217353679646,-0.40544831201916726
-0.6448095963612731,-0.41358043310241577
-0.6421294777959758,-0.4208297302134148
-0.6408231729972049,-0.42903980387255136
-0.6394758187007246,-0.437304762732357
-0.6380840493724146,-0.4456239323696373
-0.6366441880442669,-0.4539962968558796
-0.6351526459697501,-0.4624207635753449
-0.6336061625632543,-0.47089634443775613
-0.6320012748902923,-0.47942177477874837
-0.630334847132388,-0.48799590402787385
-0.6286034540660617,-0.4966172303550308
-0.6268043703746292,-0.505284671175108
-0.624934258102256,-0.5139965360785086
-0.6229904273543435,-0.5227515305231168
-0.6209699988835843,-0.531548088554369
-0.6188701398361065,-0.5403845586372407
-0.6182805411056541,-0.5506775585000756
-0.6160146706432641,-0.559617938267387
-0.6136606553863646,-0.5685928508109469
-0.6112160392709448,-0.5776004694500648
-0.6102734133344526,-0.5881761395881282
-0.6076372205077631,-0.597270791574661
-0.6065090668915549,-0.6080023682995247
-0.6037448388979394,-0.6172525353936926
-0.60269853730188,-0.6284269260797504
-0.5999882412478101,-0.638042507328086
-0.5972845994983121,-0.6478146629819023
-0.59649708255773,-0.6598634388517126
-0.5938686647899835,-0.6700844086161627
-0.5912548706878579,-0.6804992885606074
-0.5886578225788528,-0.6911202739835144
-0.5882695198151293,-0.7045831476108346
-0.5857792276776678,-0.7157906700695701
-0.5833150656772199,-0.7272538054796422
-0.5808794327311083,-0.7389887278491512
-0.5784751967540592,-0.7510132236347605
-0.5761050095281388,-0.7633459205967774
-0.5737716250084697,-0.776006772745653
-0.5714778392956641,-0.7890170823269558
-0.5692268091625552,-0.8024000548534794
-0.5670217260202136,-0.8161804935149538
-0.5618831631240717,-0.8260002589276185
-0.559681803854521,-0.8404160384420409
-0.5575322842329377,-0.8552994930445241
-0.5554379366603259,-0.8706824193387391
-0.5534020239302718,-0.8865987814937824
-0.5480015239807449,-0.8974737140285768
-0.5459778934228613,-0.9142513302673158
-0.5440191628562431,-0.931661391974574
-0.538434292816231,-0.9432760930280334
-0.5364892313067491,-0.9617109355260053
-0.5346151602412615,-0.9808986512648838
-0.5288283410066489,-0.9934038140625319
-0.5269675893397554,-1.0138169462304263
-0.525183488687197,-1.035131089013367
-0.5191717116217321,-1.0487121743160461
-0.5173981235110918,-1.0715001136140798
-0.5112096857160956,-1.0858225868580063
-0.5094399879564449,-1.1102618984195407
-0.5030588074804595,-1.1254194681007343
-0.5012844705401546,-1.151714952231101
-0.49469205323490606,-1.167816319118722
-0.49290140975156144,-1.196203485634207
-0.48607594702843165,-1.2133743016974246
-0.4842540893055639,-1.244126742555815
-0.47717003305766387,-1.2625135782883594
-0.47529796237015803,-1.2959507048920735
-0.4679250154422556,-1.315724852093441
-0.4603816213853576,-1.3359798275674135
-0.4582807912337239,-1.37358474770219
-0.45039365033063244,-1.395502687675638
-0.4481642728853773,-1.4367764718418752
-2.213206544940099,-7.348779221037792
-2.136296517558824,-7.354539381668446
-2.055418113587817,-7.344956822095525
-1.97917279608402,-7.350234114962229
-1.9031238563762045,-7.35511410744698
-1.823924442762908,-7.346135956545703
-1.748487226373524,-7.350611753355585
-1.6732302424764922,-7.354718222479494
-1.5955556505981023,-7.346517274743163
-1.5208506411084277,-7.350290523837518
-1.4463073628930416,-7.353720148300752
-1.3699899942856537,-7.346454208053132
-1.2959330347861744,-7.349614368711328
-1.222016995873841,-7.352453235570473
-1.1468763670593771,-7.3462600191719645
-1.0733756218265984,-7.348884609732023
-0.9999928172488504,-7.351205283613659
-0.9267229326498485,-7.353227966903779
-0.8527952261009115,-7.348361784831997
-0.7798460409885707,-7.350228950740964
-0.7069848275763372,-7.351811183340123
-0.6342060576773282,-7.353113595275012
-0.5611667353023231,-7.3497232124730605
