x,y
-5.250002760605921,0.3839008714021712
-1.4903281927105827,-9.356771565786071e-07
-1.4880745943839546,-0.01463340317158747
-1.4857752777422817,-0.02922347729697104
-1.4834295147423824,-0.04377259780357618
-1.479243943029941,-0.05821161717110161
-1.476902186885958,-0.07267019277807073
-1.474514125426842,-0.08709395521720906
-1.4720790775867665,-0.10148425137787373
-1.4682773114410756,-0.11573841708175833
-1.46584158137077,-0.13006107779953613
-1.4633577348497722,-0.1443560624763272
-1.4608257415226338,-0.15862468313542902
-1.457383249532596,-0.1727660231146096
-1.4548420764214145,-0.18698843487152708
-1.4522508738819886,-0.20118987215425033
-1.4490999284604251,-0.21529586298115172
-1.4464914422152664,-0.22946712590535853
-1.443829405392137,-0.2436222542660669
-1.4411130256095699,-0.25776227314135886
-1.4382563224914842,-0.2718720778603968
-1.435510172745467,-0.2860001738704802
-1.4327064526131836,-0.30011756252010235
-1.4300802349787014,-0.31427698510408847
-1.427234934518177,-0.3283955667712032
-1.4243279949050436,-0.34250727501505185
-1.4218993994774451,-0.3567485880286216
-1.418938178213877,-0.3708732501751513
-1.4159105717871687,-0.3849942669480287
-1.413645465651558,-0.39934669711252074
-1.4105495128161363,-0.4134908598598266
-1.4073824890109126,-0.42763414270160627
-1.4052436188542237,-0.4421232050989952
-1.4019937366915594,-0.4562984080885814
-1.3999604351056627,-0.4709097404508717
-1.3966162414561125,-0.48512258482489135
-1.3931912859440279,-0.4993379133468779
-1.391216650341974,-0.514122164526366
-1.3876816293122742,-0.5283811382543276
-1.3857612064115268,-0.5433105357607221
-1.3821042482070895,-0.5576169641462116
-1.3802157312650358,-0.5726989403518575
-1.3764243695837466,-0.5870556228385995
-1.3745452848383437,-0.6022962765883437
-1.3706074930532894,-0.6167054021457038
-1.3687156879699445,-0.6321097044178158
-1.3646194643204137,-0.6465726995458835
-1.3626923956001622,-0.6621441702464671
-1.358424837882329,-0.6766612275983597
-1.356440494703492,-0.6924023361545677
-1.351990092241718,-0.7069735067103119
-1.3499264960337674,-0.7228854574408881
-1.3478508179128124,-0.7389184471659227
-1.3431166920955606,-0.7535925953739666
-1.340926424526459,-0.769796314862479
-1.338701456857213,-0.7861203170135505
-1.333651990790839,-0.8008937349545586
-1.3312784440089476,-0.8173857470989037
-1.3288490268962665,-0.8339960799871898
-1.3263557864524647,-0.8507236922410223
-1.3208425496836664,-0.8656350986185168
-1.3181552777651453,-0.8825228326260809
-1.3153840705255373,-0.899523800652574
-1.3125211179633451,-0.9166360175909206
-1.3095592745556495,-0.9338576748621759
-1.30649136939663,-0.951186680043778
-1.3033101186942597,-0.9686205829801973
-1.3000088023873173,-0.9861570728266518
-1.296580779904139,-1.0037936387508586
-1.2930196816320578,-1.0215277197938724
-1.2893187562916582,-1.0393561924645747
-1.2854720904551125,-1.0572763345155167
-1.281473669915126,-1.0752850972655272
-1.27731757215535,-1.0933792537107259
-1.27299814984337,-1.111555557570301
-1.2717850659480112,-1.1327276996308233
