x,y
-5.500013037138535,2.7828046876759718
-3.9319610595695376,-2.4686147400220937e-06
-3.9260143798850105,-0.038607574845460846
-3.919946434816762,-0.07710080209254935
-3.913756379283885,-0.11548596154319153
-3.902711451080146,-0.15358058147881398
-3.8965322524916854,-0.19172681337251335
-3.8902303231470543,-0.22978114601019373
-3.883805264285482,-0.26774721259512346
-3.8737728770671103,-0.3053539937125079
-3.8673452845649967,-0.3431415115561869
-3.860791443828467,-0.3808560528984985
-3.854109528138753,-0.41850091033652237
-3.845024712465402,-0.45580984175788364
-3.8383200224791163,-0.49333289514477646
-3.831481997831686,-0.5308004196578704
-3.823166736423484,-0.5680160254466582
-3.8162839467741048,-0.6054040026423392
-3.80925970137325,-0.6427493664193591
-3.8020916561479474,-0.6800547705589906
-3.794553191186193,-0.7172803932837903
-3.787307145797284,-0.7545543896267423
-3.779908719155183,-0.7918000154687771
-3.772977175496763,-0.8291561987774216
-3.765470040776677,-0.8664051294528439
-3.7577993236714864,-0.9036356871507897
-3.751390504586861,-0.9412081235473999
-3.743577085870791,-0.978472933095503
-3.7355884791430687,-1.015728095265162
-3.7296103552903364,-1.053593431373809
-3.7214422868082235,-1.0909098596751141
-3.713085290802347,-1.1282235337645263
-3.7074409429079402,-1.1664494685485138
-3.698865491582548,-1.2038473435164998
-3.693499905672696,-1.2423958837125089
-3.684675886441885,-1.279893099631268
-3.675639332146585,-1.3173970386170826
-3.6704277410840453,-1.356401430733233
-3.6611012389666158,-1.3940206449718682
-3.6560332030656335,-1.4334081147070965
-3.6463839084578495,-1.4711520695949727
-3.6413997472761346,-1.5109418980112395
-3.631396861728506,-1.5488188043930555
-3.6264375611798148,-1.5890271964634417
-3.616047994062546,-1.627042274071242
-3.6110553252012574,-1.6676824371282208
-3.610835100616362,-1.7108560002720081
-3.706223353073062,-1.8008863884411845
-3.746605604500838,-1.8662664852481423
-3.8490033539314155,-1.9647444355540569
-3.89225445714423,-2.0353113520332853
-4.002427519856133,-2.1432993996828897
-4.118655033304767,-2.257928059378552
-7.725426280665127,-4.334563091560826
-7.734175950672137,-4.440020001416523
