x,y
2.7746893099892342,-2.777279169996168
-2.173871755599547,-1.3648283331112785e-06
-2.173912558057737,-0.0213777851203794
-2.173875923348157,-0.04275761930090227
-2.17376174334881,-0.06414271629813995
-2.1742454854147053,-0.08556151027646629
-2.1741065796314425,-0.10697576702423058
-2.1738890214057003,-0.1284033769582794
-2.1735917251459096,-0.14984611383050656
-2.1745464678579696,-0.17141078466546225
-2.174217642410129,-0.1929138138366817
-2.1738067886057033,-0.21443983320978172
-2.1733125658287413,-0.23599051365942056
-2.174710771041986,-0.2578018729513516
-2.1741732425845335,-0.2794428744942854
-2.1735491373982945,-0.30111606812479635
-2.17531614933513,-0.32319135377055747
-2.1746363187370212,-0.3449778763887988
-2.1738638907883012,-0.36680345999575464
-2.172997570406667,-0.38866957922453804
-2.1751250956731996,-0.4111616059803335
-2.174183541507749,-0.43316786094821225
-2.17314219347801,-0.4552210516862214
-2.175556964198419,-0.4781042817787531
-2.1744218357100147,-0.500317413670045
-2.1731792468538242,-0.522583073998197
-2.1758367264385945,-0.5459082971854786
-2.17447986713738,-0.5683520453166028
-2.1730073369046052,-0.5908532526092535
-2.175856511834989,-0.6146669249857369
-2.1742476302749267,-0.637362612245826
-2.1725145964950716,-0.6601200627640412
-2.1755014945337128,-0.6844647295001722
-2.173606965707801,-0.7074306912406142
-2.176719875701627,-0.7321911148321427
-2.174645270328751,-0.7553753875289297
-2.172429723204581,-0.778627124517697
-2.175576583700487,-0.803981279285315
-2.1731542737525382,-0.8274619368829503
-2.176348848443779,-0.8532734596548343
-2.173698055528975,-0.876989497910128
-2.176905410003698,-0.9032728676499516
-2.1740058238459423,-0.9272302722732125
-2.177190297225602,-0.9539981140726616
-2.174020177035535,-0.978201267939111
-2.1771458990174515,-1.0054645115842356
-2.1736841038241437,-1.0299170103582458
-2.176713981633243,-1.0576843885575842
-2.172937854674066,-1.0823880388780593
-2.1758355992257137,-1.1106669683445858
-2.1717223371690406,-1.135622343033421
-2.1744505971005577,-1.1644180028957143
-2.177140645589051,-1.1935515145449422
-2.172500483460963,-1.2189412040052745
-2.1749603293335618,-1.2485968028292989
-2.17734476228823,-1.2785934802791386
-2.1721172835205884,-1.3044145968893819
-2.1742120057965186,-1.334934785962364
-2.176193571009233,-1.3657961670439658
-2.1780487048339956,-1.396998946272973
-2.171952660540184,-1.4234235987867963
-2.1734357606140233,-1.4551447134816662
-2.174756036385847,-1.4872042768165372
-2.1758995825031517,-1.5196006378002802
-2.1768531478661046,-1.5523321919677353
-2.177603737279192,-1.5853971314560609
-2.178137463453536,-1.6187926030798372
-2.1784420584117288,-1.6525165365809027
-2.178503807803867,-1.6865653865621246
-2.1783111694139743,-1.7209368685589632
-2.177850245544201,-1.7556264716704524
-2.177109856528445,-1.7906314310823022
-2.1760770604015716,-1.8259471797857243
-2.17474067535773,-1.8615702065576845
-2.1730879851750298,-1.8974953163190036
-2.179562230998837,-1.941248233074048
-2.1772501360475895,-1.977920803339009
-2.174583881259475,-2.0148804351720737
-2.1715530317781058,-2.052122277561393
-2.1766385777956523,-2.097825086253294
-2.1728351323967767,-2.1357660717416107
-2.1771592068558676,-2.1825196459431755
-2.172936504739523,-2.2215520206321995
-2.1780532614903505,-2.271031421585775
-2.1743990879067105,-2.312310393107999
-2.1709197565885248,-2.3545787915114706
-2.1779334610852605,-2.409297053155065
-2.17518064407167,-2.454338344373735
-2.1726660142883962,-2.5006097206150706
-2.1704072083105035,-2.5481907602823335
-2.1804090050086278,-2.6115230996682963
-2.179131841912038,-2.6627817573457113
-2.1781938986174625,-2.715684704633802
-2.1776209622663374,-2.7703465710203035
-2.137732619970146,-2.7753401964363413
-2.094531244098552,-2.7752785591200966
-2.0517445415005287,-2.7749152986169925
-2.0093752636681823,-2.7742657699438382
-1.967427157262016,-2.773347343266899
-1.9259032339012012,-2.7721771138122
-1.8916520400412407,-2.7808362617372104
-1.8507765883551506,-2.7791189881724563
-1.810331318617166,-2.7771942591381373
-1.7703179799212734,-2.7750800584932795
-1.7307377121931522,-2.7727942442601674
-1.697463153203206,-2.7799713939946438
-1.6585462882545803,-2.777270231291707
-1.6200634518157748,-2.774443757975973
-1.5873323517931526,-2.7808270741913437
-1.5495149145481288,-2.7776614163379807
-1.5121298513033488,-2.7744183891296004
-1.5014137422381282,-2.8204050773566673
-2.1193171291640915,-4.077289881669918
-2.189328704104676,-4.315143667888398
-2.173857206779163,-4.391130076892568
-2.1864782395563234,-4.52806373977715
-2.1707217170951054,-4.610669038681028
-2.1849913365436797,-4.761920317783617
-2.1689403074388847,-4.852251090415364
-2.1850675311279253,-5.020253159893454
-2.1687111881720678,-5.11966242522205
-2.1869435312222896,-5.307409196195745
-2.170271334217555,-5.4175720496948045
-2.190904984733689,-5.628787742019598
-2.1739072180989587,-5.75180164437807
-2.197304275400087,-5.991185003964786
-2.1799727333905374,-6.129709264415156
-2.1620563664750128,-6.274063858115131
-2.1889138466910256,-6.560734666087113
-2.1705958650742674,-6.725388693524287
-2.201301254806347,-7.05718425518196
-2.182577610631256,-7.247078240383296
-2.163066376882238,-7.446698865624703
-2.1987674685967593,-7.857210176318454
-2.1787593107308396,-8.091456716518836
-2.1033537183115536,-8.128954169048164
-2.0158211265843895,-8.119029337385228
-1.9324468504944472,-8.123975009780807
-1.8492720949591017,-8.128513835004759
-1.7634247029704757,-8.119447314937068
-1.6808599197854794,-8.123617406172809
-1.59847369222734,-8.127406731545609
-1.5141266827814437,-8.119374876197773
-1.432277729014664,-8.122864912451499
-1.3505849021751974,-8.126001821120195
-1.2675386054812763,-8.119156037785887
-1.1863048253900486,-8.12205633934934
-1.1052013483431338,-8.124620348523132
-1.0242227188643338,-8.126855260996413
-0.94251685769439,-8.121474706545605
-0.8618927905501628,-8.12353850447972
-0.7813658001243465,-8.125285866921116
-0.700930041602354,-8.126724990799778
-0.6202061473675267,-8.122975278229625
-0.5400135848823728,-8.124288418181951
-0.45988310658413545,-8.125303542340205
-0.3796714901370804,-8.123102377588472
-0.29969175984392854,-8.124016474751212
