x,y
6.749979351628866,0.9383306920920472
-5.893067836760313,-3.6998622075289002e-06
-5.893180104035665,-0.05795225639265274
-5.893081030861384,-0.11591007219899407
-5.892771277940999,-0.17388214575370106
-5.894082419827029,-0.2319455631470154
-5.89370716598083,-0.2899967511270234
-5.893117447579526,-0.3480840896798243
-5.8923122580787775,-0.4062124837587387
-5.8949003428760145,-0.46467137319554286
-5.894010041359767,-0.5229632644365823
-5.892896969993036,-0.5813174611430225
-5.891558000929969,-0.6397385358895924
-5.895348707656633,-0.6988662394894017
-5.893893359559222,-0.7575323208375713
-5.892201388178808,-0.8162854402875861
-5.896992987029486,-0.8761288087876581
-5.895150377854839,-0.9351892271927618
-5.893056674739037,-0.9943555286074067
-5.890709472783103,-1.0536319061286994
-5.896477624913396,-1.1146049552318473
-5.893926098919413,-1.174261193737706
-5.891102961413902,-1.234044460475286
-5.897650339032545,-1.2960781656959675
-5.89457321619038,-1.3562950747549407
-5.891205223050808,-1.416654488797079
-5.898409866238347,-1.4798862649270004
-5.8947328063961,-1.5407286578011057
-5.890741810779885,-1.6017267406646658
-5.898467591472715,-1.6662831013249806
-5.89410691275936,-1.7278084273673402
-5.889408813493137,-1.789500941387579
-5.897506687424163,-1.8554964589433347
-5.892371306224368,-1.9177543925708191
-5.90081116055953,-1.9848771310876137
-5.895187192940285,-2.0477267585575736
-5.889182342053447,-2.1107597008889067
-5.8977142327738035,-2.1794920340885042
-5.89114749443569,-2.2431450795213945
-5.89980842077726,-2.313117194468643
-5.892624102712594,-2.3774090610544554
-5.901318524417806,-2.4486598645816207
-5.893459477536514,-2.513605978442203
-5.902092693390497,-2.586170490357061
-5.893500453802964,-2.6517829399223434
-5.901974816361217,-2.725690652515852
-5.89258976580557,-2.79197810950963
-5.9008049453285585,-2.8672528054946778
-5.890568609801868,-2.9342215156891647
-5.898425254204804,-3.010882852282626
-5.887277401264782,-3.0785352446239655
-5.894673480426887,-3.1565968575939944
-5.901966343305813,-3.2355745514732273
-5.889388423192379,-3.3044035064997663
-5.896057879690661,-3.3847969172541235
-5.90252323139098,-3.4661151745768506
-5.88835252434825,-3.5361133777919656
-5.894030698727935,-3.61884976639134
-5.8994048876914,-3.7025128144793906
-5.904434192423096,-3.787100043652078
-5.887909310240939,-3.8587346823797786
-5.89193032207701,-3.9447272451018
-5.895510704508254,-4.0316378421615084
-5.898612084320785,-4.1194615585884105
-5.80716398150714,-4.141137219736578
-5.684969059724569,-4.1389227458642255
-5.567334320751652,-4.1376450148448285
-5.453945521234581,-4.137238871536731
-5.3445158581348,-4.137645030489684
-5.238781269437055,-4.138808063549434
-5.136497748872982,-4.140675621772944
-5.037440211555944,-4.143198721902484
-4.941352057838577,-4.146290597206011
-4.848142808646256,-4.149992829939682
-4.757583399306927,-4.154223058968699
-4.646757456105303,-4.138679581107538
-4.562153967809915,-4.144484407908932
-4.479673662943966,-4.150682297062617
-4.399190509512948,-4.157244476970548
-4.302388632153645,-4.14660426191815
-4.226428843782403,-4.1543250081857765
-4.135866605160279,-4.1460496275779235
-4.063086545750625,-4.153990742954464
-3.975286512528058,-4.144986139402244
-3.903811311514722,-4.151410621238884
-3.832861466671805,-4.157120175832245
-3.7478731808614167,-4.146012709565888
-3.6783023043773175,-4.150367194759786
-3.609288326456315,-4.15407679518346
-3.540840794381729,-4.157163578026352
-3.459664438916196,-4.1437150454691185
-3.3926787597329433,-4.145670737399935
-3.326285808373773,-4.147079605160326
-3.2604935494960774,-4.147965730123936
-3.195307281294185,-4.148350759537608
-3.130734356887621,-4.148259883662084
-3.06678061047956,-4.147717350473817
-3.0034515277613583,-4.146747954855796
-2.9407513950461,-4.145375872522519
-2.8786846937905937,-4.14362657766696
-2.827489347290649,-4.156570415799141
-2.7663924644281446,-4.15400425691691
-2.705938518304856,-4.151127940689512
-2.646131048827107,-4.147969793588476
-2.586969534671184,-4.144553033817601
-2.537233755249165,-4.155281512980157
-2.4790641897950367,-4.151244511254922
-2.421543903798112,-4.147021131195439
-2.3726197917404255,-4.15656201184374
-2.3160937168313556,-4.151831062395017
-2.260214015721784,-4.146984680701865
-2.2121124353087422,-4.155452270556792
-2.1572216680306897,-4.150213273201747
-2.1029688880445643,-4.144929385888111
-2.0556907271223936,-4.152437129957868
-2.00241358703844,-4.146877015042111
-1.95561140492419,-4.153769175185537
-1.9032969884910231,-4.148002076112849
-1.8569687509083326,-4.154323019199139
-1.805601300631768,-4.148418987455851
-1.7597416046780776,-4.154210584012306
-1.7093022548760954,-4.148239941768026
-1.6639025230904096,-4.153541384612716
-1.6143680461131817,-4.14757149780028
-1.5694189505510767,-4.1524249173760595
-1.5207629221305485,-4.146522680385373
-1.4762520066613447,-4.150967332407639
-1.431870050321055,-4.1551387241969255
-1.3843570099312916,-4.149272041486128
-1.3403943181053228,-4.153086687807404
-1.2936831964283153,-4.1474380960322215
-1.250122404872707,-4.150933663957238
-1.2066797968039211,-4.154186468833089
-1.160995825349349,-4.148773503284491
-1.1179291201660728,-4.1517551036536915
-1.074972982096837,-4.154510973762839
-1.030237441129529,-4.149439599919364
-0.9876269512300833,-4.151967578682061
-0.9451182515567805,-4.15428687018862
-0.9012440659793381,-4.14965475945327
-0.8590470951562921,-4.151785554994069
-0.8169418660210226,-4.153724176673145
-0.7738341064217455,-4.1496192316509095
-0.7320032681964853,-4.151404118476089
-0.6902519583667823,-4.153007087289843
-0.6478091041193071,-4.149509274351354
-0.6062925221888269,-4.1509921547564925
-0.5648424497174004,-4.152302625728295
-0.5234562284197303,-4.153445266817702
-0.48169845053572746,-4.150696881727939
-0.4404932692265827,-4.151750742969039
