x,y
-6.250006491738245,1.0338392208894427
-2.3345611095423866,-1.4657144054040058e-06
-2.3310309111697842,-0.022922852965379645
-2.3274285587993804,-0.04577782163110773
-2.3237537740116205,-0.06856863661770772
-2.317197431973889,-0.0911869948533523
-2.31352912213305,-0.11383597965792133
-2.3097877431035143,-0.13643039886164648
-2.305973429978972,-0.15897242940394296
-2.3000179517160744,-0.18130119897444835
-2.2962023542207857,-0.20373726385665136
-2.2923114132351334,-0.22612997608417318
-2.2883447413621014,-0.248481354884151
-2.28295188205076,-0.27063335450741477
-2.2789716166239016,-0.29291243538772904
-2.2749119859349975,-0.3151585306944881
-2.269975704678166,-0.33725512553448495
-2.2658898140526835,-0.3594540610987716
-2.261719736245838,-0.3816276760983511
-2.2574639262490472,-0.40377751281405616
-2.2529891333683154,-0.4258801630189707
-2.2486875319272723,-0.4480114716857632
-2.244295016409883,-0.4701258577236265
-2.240180776567799,-0.4923061261372856
-2.235723904930553,-0.5144225390975713
-2.231170116672966,-0.5365281027195001
-2.2273657313209676,-0.5588367081131873
-2.2227269306742166,-0.5809625631954279
-2.217984227449315,-0.6030827290676474
-2.214435355515985,-0.6255652259931433
-2.209585759460539,-0.6477216909524103
-2.204624594841071,-0.6698767079703429
-2.2012740696288575,-0.6925733971730492
-2.1961826180206585,-0.7147782520337366
-2.1929976603341856,-0.7376665319540952
-2.187758839069812,-0.7599304601216054
-2.182393887326986,-0.7821984107949838
-2.179300355461641,-0.8053573939239489
-2.173762553503008,-0.8276935487600129
-2.1707545858052435,-0.8510801367235337
-2.165025783840859,-0.8734906259420752
-2.162066958084854,-0.8971158840003048
-2.156128097863013,-0.9196052840836906
-2.153184390559342,-0.9434792404053484
-2.1470160150318542,-0.9660507341995144
-2.144052113384806,-0.9901809116093242
-2.137635087593192,-1.0128365638675991
-2.1346162346489788,-1.0372287245822494
-2.1279315727541728,-1.0599694220180877
-2.1248229900674542,-1.0846273080038351
-2.1178512718152613,-1.1074524502199072
-2.1146184582041436,-1.1323779005472683
-2.111366671340784,-1.1574929223999137
-2.1039507957099577,-1.1804795145568645
-2.100519388670316,-1.205861898997644
-2.097033838509059,-1.2314328168335718
-2.0891242350924233,-1.2545750487989669
-2.0854057729756614,-1.2804090409628999
-2.0816001302828737,-1.3064285811395344
-2.0776942899849717,-1.3326316933796947
-2.0690581988361507,-1.3559900825620188
-2.0648486273580717,-1.382444155327195
-2.060507303226844,-1.4090754192655492
-2.0560223944070466,-1.4358810337554175
-2.0513825749337484,-1.4628580766841845
-2.0465762481551426,-1.4900030054068896
-2.041592907619429,-1.5173126365103216
